SERIES,NMFS_POPID,RECOVERY_DOMAIN,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,CATCH,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD,CITATION,CONTRIBUTOR,DOCUMENT_CITATION,CODE_LINK
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2004,1317,0.78,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke375",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2005,789,0.65,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke376",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2006,749,0.68,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke377",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2007,1866,0.78,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke378",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2008,1058,0.79,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke379",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2009,4325,0.82,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke380",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,2010,1351,0.83,-99,-99,0.09579928,0.5430625,0.3202896,0.04047309,0.000375471,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke381",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1959,5324,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke331",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1960,1996,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke332",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1961,4437,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke333",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1962,2773,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke334",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1963,2329,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke335",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1964,2662,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke336",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1965,3180,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke337",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1966,6981,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke338",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1967,5546,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke339",https://nwfsc-math-bio.github.io/VRData/
ICMC2021,252,Interior Columbia,Steelhead (Middle Columbia River DPS),John Day,John Day River Lower Mainstem Tributaries,John Day R. Low. Mainstem Tribs.,2.1,Steelhead,Summer,John Day River mainstem tributaries,1968,3784,-99,-99,-99,0,0.4516881,0.4489796,0.09618292,0.003149408,-99,Survey,"Middle Columbia River Steelhead Natural Origin Spawner Abundance Dataset (1959-2019). Spawner abundance data. Oregon Department of Fish and Wildlife. Protocol and Methods available at http://odfwrecoverytracker.org/metadata/. Accessed from www.cax.streamnet.org vers May 26 2020 10:00PM by Mari Williams, NOAAF NWFSC/OAI.",Oregon Department of Fish and Wildlife,"Ford, M. J. (editor), K. Barnas, L. Crozier, M. Diaz, E. Holmes, D. Holzer,C. E. Jordan, M. Liermann, J. Myers, M. Rowse, L. Weitkamp, and M. Williams. 2022. Biological Viability Assessment Update for Pacific Salmon and Steelhead Listed Under the Endangered Species Act: Pacific Northwest. U.S. Department of Commerce, NOAA Technical Memorandum NMFS-NWFSC-171. https://doi.org/10.25923/kq2n-ke340",https://nwfsc-math-bio.github.io/VRData/
